OID_,Name,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name_1,LakeAddChe,Shape_Leng,Shape_Length,Shape_Area,Area_km2,Area_km2geodesic
250,R/Cv,46,0,S3DNTS7160730,Y,39206.58459,5386.774668,951712.7763,0.951712776,0.952464383
251,MpMbMpv,54,0,siteDC-4,Y,127713.0386,41150.32874,18581545.43,18.58154543,18.59655671
252,MpMbMpv,56,0,SC-8B,Y,237453.753,41150.32874,18581545.43,18.58154543,18.59655671
253,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,41150.32874,18581545.43,18.58154543,18.59655671
254,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,41150.32874,18581545.43,18.58154543,18.59655671
255,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,41150.32874,18581545.43,18.58154543,18.59655671
256,Mv,14,0,SDDNTS200150704,Y,6690.215488,2755.66049,37997.40057,0.037997401,0.038026117
257,Mv,15,0,SDDNTS300150704,Y,6912.094798,2755.66049,37997.40057,0.037997401,0.038026117
258,Mv,16,0,SDDNTS400150704,Y,7087.512259,2755.66049,37997.40057,0.037997401,0.038026117
259,Mv,45,0,S3INTSINFLOW3160730,Y,35682.3182,2755.66049,37997.40057,0.037997401,0.038026117
260,Mv,46,0,S3DNTS7160730,Y,39206.58459,2755.66049,37997.40057,0.037997401,0.038026117
261,MhMrMm,56,0,SC-8B,Y,237453.753,22908.10807,2778351.728,2.778351728,2.780544885
262,MhMrMm,58,0,siteSC-9A,Y,258694.6456,22908.10807,2778351.728,2.778351728,2.780544885
263,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,22908.10807,2778351.728,2.778351728,2.780544885
264,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,22908.10807,2778351.728,2.778351728,2.780544885
265,MhMrMm,56,0,SC-8B,Y,237453.753,22908.10807,2778351.728,2.778351728,2.780544885
266,MhMrMm,58,0,siteSC-9A,Y,258694.6456,22908.10807,2778351.728,2.778351728,2.780544885
267,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,22908.10807,2778351.728,2.778351728,2.780544885
268,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,22908.10807,2778351.728,2.778351728,2.780544885
269,Cx,54,0,siteDC-4,Y,127713.0386,57378.97204,16349115.32,16.34911532,16.36247246
270,Cx,56,0,SC-8B,Y,237453.753,57378.97204,16349115.32,16.34911532,16.36247246
271,Cx,58,0,siteSC-9A,Y,258694.6456,57378.97204,16349115.32,16.34911532,16.36247246
272,Cx,59,0,siteSCoutlet170710,Y,263523.1099,57378.97204,16349115.32,16.34911532,16.36247246
273,Cx,60,0,siteSCoutlet170807,Y,267972.9067,57378.97204,16349115.32,16.34911532,16.36247246
274,Cx,56,0,SC-8B,Y,237453.753,25251.87773,11566712.18,11.56671218,11.5756318
275,Cx,58,0,siteSC-9A,Y,258694.6456,25251.87773,11566712.18,11.56671218,11.5756318
276,Cx,59,0,siteSCoutlet170710,Y,263523.1099,25251.87773,11566712.18,11.56671218,11.5756318
277,Cx,60,0,siteSCoutlet170807,Y,267972.9067,25251.87773,11566712.18,11.56671218,11.5756318
278,Cx,82,0,siteSC-7B,Y,213971.6585,25251.87773,11566712.18,11.56671218,11.5756318
279,Gp,56,0,SC-8B,Y,237453.753,2749.271407,205038.7063,0.205038706,0.205192186
280,Gp,58,0,siteSC-9A,Y,258694.6456,2749.271407,205038.7063,0.205038706,0.205192186
281,Gp,59,0,siteSCoutlet170710,Y,263523.1099,2749.271407,205038.7063,0.205038706,0.205192186
282,Gp,60,0,siteSCoutlet170807,Y,267972.9067,2749.271407,205038.7063,0.205038706,0.205192186
283,Gp,82,0,siteSC-7B,Y,213971.6585,2749.271407,205038.7063,0.205038706,0.205192186
284,Gt,56,0,SC-8B,Y,237453.753,1709.52168,218753.4467,0.218753447,0.218915995
285,Gt,58,0,siteSC-9A,Y,258694.6456,1709.52168,218753.4467,0.218753447,0.218915995
286,Gt,59,0,siteSCoutlet170710,Y,263523.1099,1709.52168,218753.4467,0.218753447,0.218915995
287,Gt,60,0,siteSCoutlet170807,Y,267972.9067,1709.52168,218753.4467,0.218753447,0.218915995
288,Gt,82,0,siteSC-7B,Y,213971.6585,1709.52168,218753.4467,0.218753447,0.218915995
289,Cx,56,0,SC-8B,Y,237453.753,130.7633304,98.85188315,9.88519E-05,9.88924E-05
290,Cx,58,0,siteSC-9A,Y,258694.6456,130.7633304,98.85188315,9.88519E-05,9.88924E-05
291,Cx,59,0,siteSCoutlet170710,Y,263523.1099,130.7633304,98.85188315,9.88519E-05,9.88924E-05
292,Cx,60,0,siteSCoutlet170807,Y,267972.9067,130.7633304,98.85188315,9.88519E-05,9.88924E-05
293,MhMrMm,56,0,SC-8B,Y,237453.753,130.7633304,98.85188315,9.88519E-05,9.88924E-05
294,MhMrMm,58,0,siteSC-9A,Y,258694.6456,130.7633304,98.85188315,9.88519E-05,9.88924E-05
295,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,130.7633304,98.85188315,9.88519E-05,9.88924E-05
296,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,130.7633304,98.85188315,9.88519E-05,9.88924E-05
297,Cx,54,0,siteDC-4,Y,127713.0386,618.6180325,2658.603798,0.002658604,0.002659319
298,Cx,56,0,SC-8B,Y,237453.753,618.6180325,2658.603798,0.002658604,0.002659319
299,Cx,58,0,siteSC-9A,Y,258694.6456,618.6180325,2658.603798,0.002658604,0.002659319
300,Cx,59,0,siteSCoutlet170710,Y,263523.1099,618.6180325,2658.603798,0.002658604,0.002659319
301,Cx,60,0,siteSCoutlet170807,Y,267972.9067,618.6180325,2658.603798,0.002658604,0.002659319
302,Mv,54,0,siteDC-4,Y,127713.0386,21269.59093,8712609.079,8.712609079,8.719393995
303,Mv,56,0,SC-8B,Y,237453.753,21269.59093,8712609.079,8.712609079,8.719393995
304,Mv,58,0,siteSC-9A,Y,258694.6456,21269.59093,8712609.079,8.712609079,8.719393995
305,Mv,59,0,siteSCoutlet170710,Y,263523.1099,21269.59093,8712609.079,8.712609079,8.719393995
306,Mv,60,0,siteSCoutlet170807,Y,267972.9067,21269.59093,8712609.079,8.712609079,8.719393995
307,MhMrMm,56,0,SC-8B,Y,237453.753,23885.98137,4821529.236,4.821529236,4.825752906
308,MhMrMm,58,0,siteSC-9A,Y,258694.6456,23885.98137,4821529.236,4.821529236,4.825752906
309,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,23885.98137,4821529.236,4.821529236,4.825752906
310,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,23885.98137,4821529.236,4.821529236,4.825752906
311,MhMrMm,82,0,siteSC-7B,Y,213971.6585,23885.98137,4821529.236,4.821529236,4.825752906
312,MhMrMm,56,0,SC-8B,Y,237453.753,1272.947433,51000.19261,0.051000193,0.051040563
313,MhMrMm,58,0,siteSC-9A,Y,258694.6456,1272.947433,51000.19261,0.051000193,0.051040563
314,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,1272.947433,51000.19261,0.051000193,0.051040563
315,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,1272.947433,51000.19261,0.051000193,0.051040563
316,MhMrMm,82,0,siteSC-7B,Y,213971.6585,1272.947433,51000.19261,0.051000193,0.051040563
317,MhMrMm,54,0,siteDC-4,Y,127713.0386,2768.584551,219758.8779,0.219758878,0.219937323
318,MhMrMm,56,0,SC-8B,Y,237453.753,2768.584551,219758.8779,0.219758878,0.219937323
319,MhMrMm,58,0,siteSC-9A,Y,258694.6456,2768.584551,219758.8779,0.219758878,0.219937323
320,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,2768.584551,219758.8779,0.219758878,0.219937323
321,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,2768.584551,219758.8779,0.219758878,0.219937323
322,MpMbMpv,54,0,siteDC-4,Y,127713.0386,16153.83009,4004623.911,4.004623911,4.007689624
323,MpMbMpv,56,0,SC-8B,Y,237453.753,16153.83009,4004623.911,4.004623911,4.007689624
324,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,16153.83009,4004623.911,4.004623911,4.007689624
325,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,16153.83009,4004623.911,4.004623911,4.007689624
326,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,16153.83009,4004623.911,4.004623911,4.007689624
327,Cx,40,0,HADNTS3160726,Y,19759.42525,193.5106043,1048.220948,0.001048221,0.001049037
328,Cx,41,0,S2UPTS4160617,Y,21949.53018,193.5106043,1048.220948,0.001048221,0.001049037
329,Cx,43,0,S2DNTS5160617,Y,24551.93494,193.5106043,1048.220948,0.001048221,0.001049037
330,Cx,44,0,S3UPTS6160730,Y,25887.85677,193.5106043,1048.220948,0.001048221,0.001049037
331,Cx,46,0,S3DNTS7160730,Y,39206.58459,193.5106043,1048.220948,0.001048221,0.001049037
332,MpMbMpv,14,0,SDDNTS200150704,Y,6690.215488,1114.970782,12042.49202,0.012042492,0.012052035
333,MpMbMpv,15,0,SDDNTS300150704,Y,6912.094798,1114.970782,12042.49202,0.012042492,0.012052035
334,MpMbMpv,16,0,SDDNTS400150704,Y,7087.512259,1114.970782,12042.49202,0.012042492,0.012052035
335,MpMbMpv,45,0,S3INTSINFLOW3160730,Y,35682.3182,1114.970782,12042.49202,0.012042492,0.012052035
336,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,1114.970782,12042.49202,0.012042492,0.012052035
337,MpMbMpv,50,0,site10,Y,82937.72067,9304.789622,1714715.422,1.714715422,1.716063352
338,MpMbMpv,54,0,siteDC-4,Y,127713.0386,9304.789622,1714715.422,1.714715422,1.716063352
339,MpMbMpv,56,0,SC-8B,Y,237453.753,9304.789622,1714715.422,1.714715422,1.716063352
340,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,9304.789622,1714715.422,1.714715422,1.716063352
341,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,9304.789622,1714715.422,1.714715422,1.716063352
342,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,9304.789622,1714715.422,1.714715422,1.716063352
343,MpMbMpv,53,0,siteDC-3,Y,43137.1669,12117.94109,1866814.023,1.866814023,1.8681926
344,MpMbMpv,54,0,siteDC-4,Y,127713.0386,12117.94109,1866814.023,1.866814023,1.8681926
345,MpMbMpv,56,0,SC-8B,Y,237453.753,12117.94109,1866814.023,1.866814023,1.8681926
346,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,12117.94109,1866814.023,1.866814023,1.8681926
347,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,12117.94109,1866814.023,1.866814023,1.8681926
348,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,12117.94109,1866814.023,1.866814023,1.8681926
349,ApAt,50,0,site10,Y,82937.72067,32422.60202,6142825.316,6.142825316,6.147518215
350,ApAt,54,0,siteDC-4,Y,127713.0386,32422.60202,6142825.316,6.142825316,6.147518215
351,ApAt,56,0,SC-8B,Y,237453.753,32422.60202,6142825.316,6.142825316,6.147518215
352,ApAt,58,0,siteSC-9A,Y,258694.6456,32422.60202,6142825.316,6.142825316,6.147518215
353,ApAt,59,0,siteSCoutlet170710,Y,263523.1099,32422.60202,6142825.316,6.142825316,6.147518215
354,ApAt,60,0,siteSCoutlet170807,Y,267972.9067,32422.60202,6142825.316,6.142825316,6.147518215
355,R/Cv,56,0,SC-8B,Y,237453.753,1035.212916,33185.17409,0.033185174,0.033209704
356,R/Cv,58,0,siteSC-9A,Y,258694.6456,1035.212916,33185.17409,0.033185174,0.033209704
357,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,1035.212916,33185.17409,0.033185174,0.033209704
358,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,1035.212916,33185.17409,0.033185174,0.033209704
359,R/Cv,79,0,siteSC-6B,Y,194569.6103,1035.212916,33185.17409,0.033185174,0.033209704
360,R/Cv,82,0,siteSC-7B,Y,213971.6585,1035.212916,33185.17409,0.033185174,0.033209704
361,Mv,56,0,SC-8B,Y,237453.753,10441.26889,2403117.586,2.403117586,2.404976787
362,Mv,58,0,siteSC-9A,Y,258694.6456,10441.26889,2403117.586,2.403117586,2.404976787
363,Mv,59,0,siteSCoutlet170710,Y,263523.1099,10441.26889,2403117.586,2.403117586,2.404976787
364,Mv,60,0,siteSCoutlet170807,Y,267972.9067,10441.26889,2403117.586,2.403117586,2.404976787
365,Mv,79,0,siteSC-6B,Y,194569.6103,10441.26889,2403117.586,2.403117586,2.404976787
366,Mv,82,0,siteSC-7B,Y,213971.6585,10441.26889,2403117.586,2.403117586,2.404976787
367,R/Cv,56,0,SC-8B,Y,237453.753,276.4718521,2613.052021,0.002613052,0.002615039
368,R/Cv,58,0,siteSC-9A,Y,258694.6456,276.4718521,2613.052021,0.002613052,0.002615039
369,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,276.4718521,2613.052021,0.002613052,0.002615039
370,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,276.4718521,2613.052021,0.002613052,0.002615039
371,R/Cv,79,0,siteSC-6B,Y,194569.6103,276.4718521,2613.052021,0.002613052,0.002615039
372,R/Cv,82,0,siteSC-7B,Y,213971.6585,276.4718521,2613.052021,0.002613052,0.002615039
373,Mv,13,0,SDDNTS100150704,Y,6396.227028,1180.578451,11870.78463,0.011870785,0.011879783
374,Mv,14,0,SDDNTS200150704,Y,6690.215488,1180.578451,11870.78463,0.011870785,0.011879783
375,Mv,15,0,SDDNTS300150704,Y,6912.094798,1180.578451,11870.78463,0.011870785,0.011879783
376,Mv,16,0,SDDNTS400150704,Y,7087.512259,1180.578451,11870.78463,0.011870785,0.011879783
377,Mv,45,0,S3INTSINFLOW3160730,Y,35682.3182,1180.578451,11870.78463,0.011870785,0.011879783
378,Mv,46,0,S3DNTS7160730,Y,39206.58459,1180.578451,11870.78463,0.011870785,0.011879783
379,Mv,50,0,site10,Y,82937.72067,9956.231573,3170444.073,3.170444073,3.172840957
380,Mv,54,0,siteDC-4,Y,127713.0386,9956.231573,3170444.073,3.170444073,3.172840957
381,Mv,56,0,SC-8B,Y,237453.753,9956.231573,3170444.073,3.170444073,3.172840957
382,Mv,58,0,siteSC-9A,Y,258694.6456,9956.231573,3170444.073,3.170444073,3.172840957
383,Mv,59,0,siteSCoutlet170710,Y,263523.1099,9956.231573,3170444.073,3.170444073,3.172840957
384,Mv,60,0,siteSCoutlet170807,Y,267972.9067,9956.231573,3170444.073,3.170444073,3.172840957
385,Mv,50,0,site10,Y,82937.72067,14417.65054,3526857.308,3.526857308,3.529679903
386,Mv,54,0,siteDC-4,Y,127713.0386,14417.65054,3526857.308,3.526857308,3.529679903
387,Mv,56,0,SC-8B,Y,237453.753,14417.65054,3526857.308,3.526857308,3.529679903
388,Mv,58,0,siteSC-9A,Y,258694.6456,14417.65054,3526857.308,3.526857308,3.529679903
389,Mv,59,0,siteSCoutlet170710,Y,263523.1099,14417.65054,3526857.308,3.526857308,3.529679903
390,Mv,60,0,siteSCoutlet170807,Y,267972.9067,14417.65054,3526857.308,3.526857308,3.529679903
391,Mv,50,0,site10,Y,82937.72067,3494.00741,406024.6493,0.406024649,0.406331592
392,Mv,54,0,siteDC-4,Y,127713.0386,3494.00741,406024.6493,0.406024649,0.406331592
393,Mv,56,0,SC-8B,Y,237453.753,3494.00741,406024.6493,0.406024649,0.406331592
394,Mv,58,0,siteSC-9A,Y,258694.6456,3494.00741,406024.6493,0.406024649,0.406331592
395,Mv,59,0,siteSCoutlet170710,Y,263523.1099,3494.00741,406024.6493,0.406024649,0.406331592
396,Mv,60,0,siteSCoutlet170807,Y,267972.9067,3494.00741,406024.6493,0.406024649,0.406331592
397,Mv,56,0,SC-8B,Y,237453.753,4359.466947,447723.8833,0.447723883,0.448047685
398,Mv,58,0,siteSC-9A,Y,258694.6456,4359.466947,447723.8833,0.447723883,0.448047685
399,Mv,59,0,siteSCoutlet170710,Y,263523.1099,4359.466947,447723.8833,0.447723883,0.448047685
400,Mv,60,0,siteSCoutlet170807,Y,267972.9067,4359.466947,447723.8833,0.447723883,0.448047685
401,Mv,79,0,siteSC-6B,Y,194569.6103,4359.466947,447723.8833,0.447723883,0.448047685
402,Mv,82,0,siteSC-7B,Y,213971.6585,4359.466947,447723.8833,0.447723883,0.448047685
403,MhMrMm,54,0,siteDC-4,Y,127713.0386,83898.51231,38549457.85,38.54945785,38.57992887
404,MhMrMm,56,0,SC-8B,Y,237453.753,83898.51231,38549457.85,38.54945785,38.57992887
405,MhMrMm,58,0,siteSC-9A,Y,258694.6456,83898.51231,38549457.85,38.54945785,38.57992887
406,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,83898.51231,38549457.85,38.54945785,38.57992887
407,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,83898.51231,38549457.85,38.54945785,38.57992887
408,MhMrMm,54,0,siteDC-4,Y,127713.0386,83898.51231,38549457.85,38.54945785,38.57992887
409,MhMrMm,56,0,SC-8B,Y,237453.753,83898.51231,38549457.85,38.54945785,38.57992887
410,MhMrMm,58,0,siteSC-9A,Y,258694.6456,83898.51231,38549457.85,38.54945785,38.57992887
411,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,83898.51231,38549457.85,38.54945785,38.57992887
412,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,83898.51231,38549457.85,38.54945785,38.57992887
413,MhMrMm,56,0,SC-8B,Y,237453.753,36689.51969,11981754.72,11.98175472,11.99143124
414,MhMrMm,58,0,siteSC-9A,Y,258694.6456,36689.51969,11981754.72,11.98175472,11.99143124
415,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,36689.51969,11981754.72,11.98175472,11.99143124
416,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,36689.51969,11981754.72,11.98175472,11.99143124
417,MhMrMm,82,0,siteSC-7B,Y,213971.6585,36689.51969,11981754.72,11.98175472,11.99143124
418,MhMrMm,56,0,SC-8B,Y,237453.753,36689.51969,11981754.72,11.98175472,11.99143124
419,MhMrMm,58,0,siteSC-9A,Y,258694.6456,36689.51969,11981754.72,11.98175472,11.99143124
420,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,36689.51969,11981754.72,11.98175472,11.99143124
421,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,36689.51969,11981754.72,11.98175472,11.99143124
422,MhMrMm,82,0,siteSC-7B,Y,213971.6585,36689.51969,11981754.72,11.98175472,11.99143124
423,Mv,56,0,SC-8B,Y,237453.753,18312.01302,5752078.256,5.752078256,5.756525898
424,Mv,58,0,siteSC-9A,Y,258694.6456,18312.01302,5752078.256,5.752078256,5.756525898
425,Mv,59,0,siteSCoutlet170710,Y,263523.1099,18312.01302,5752078.256,5.752078256,5.756525898
426,Mv,60,0,siteSCoutlet170807,Y,267972.9067,18312.01302,5752078.256,5.752078256,5.756525898
427,Mv,79,0,siteSC-6B,Y,194569.6103,18312.01302,5752078.256,5.752078256,5.756525898
428,Mv,82,0,siteSC-7B,Y,213971.6585,18312.01302,5752078.256,5.752078256,5.756525898
429,MpMbMpv,56,0,SC-8B,Y,237453.753,3013.91281,470881.5718,0.470881572,0.471245723
430,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,3013.91281,470881.5718,0.470881572,0.471245723
431,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,3013.91281,470881.5718,0.470881572,0.471245723
432,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,3013.91281,470881.5718,0.470881572,0.471245723
433,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,3013.91281,470881.5718,0.470881572,0.471245723
434,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,3013.91281,470881.5718,0.470881572,0.471245723
435,MpMbMpv,56,0,SC-8B,Y,237453.753,3205.311289,215982.8467,0.215982847,0.216139454
436,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,3205.311289,215982.8467,0.215982847,0.216139454
437,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,3205.311289,215982.8467,0.215982847,0.216139454
438,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,3205.311289,215982.8467,0.215982847,0.216139454
439,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,3205.311289,215982.8467,0.215982847,0.216139454
440,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,3205.311289,215982.8467,0.215982847,0.216139454
441,MpMbMpv,56,0,SC-8B,Y,237453.753,8334.597014,2905202.891,2.905202891,2.907463759
442,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,8334.597014,2905202.891,2.905202891,2.907463759
443,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,8334.597014,2905202.891,2.905202891,2.907463759
444,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,8334.597014,2905202.891,2.905202891,2.907463759
445,MpMbMpv,80,0,site9alt,Y,43408.06294,8334.597014,2905202.891,2.905202891,2.907463759
446,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,8334.597014,2905202.891,2.905202891,2.907463759
447,Cx,56,0,SC-8B,Y,237453.753,3692.308683,548630.3579,0.548630358,0.549058948
448,Cx,58,0,siteSC-9A,Y,258694.6456,3692.308683,548630.3579,0.548630358,0.549058948
449,Cx,59,0,siteSCoutlet170710,Y,263523.1099,3692.308683,548630.3579,0.548630358,0.549058948
450,Cx,60,0,siteSCoutlet170807,Y,267972.9067,3692.308683,548630.3579,0.548630358,0.549058948
451,Cx,79,0,siteSC-6B,Y,194569.6103,3692.308683,548630.3579,0.548630358,0.549058948
452,Cx,82,0,siteSC-7B,Y,213971.6585,3692.308683,548630.3579,0.548630358,0.549058948
453,Cx,56,0,SC-8B,Y,237453.753,888.1153952,29432.21066,0.029432211,0.029453347
454,Cx,58,0,siteSC-9A,Y,258694.6456,888.1153952,29432.21066,0.029432211,0.029453347
455,Cx,59,0,siteSCoutlet170710,Y,263523.1099,888.1153952,29432.21066,0.029432211,0.029453347
456,Cx,60,0,siteSCoutlet170807,Y,267972.9067,888.1153952,29432.21066,0.029432211,0.029453347
457,Cx,80,0,site9alt,Y,43408.06294,888.1153952,29432.21066,0.029432211,0.029453347
458,Cx,82,0,siteSC-7B,Y,213971.6585,888.1153952,29432.21066,0.029432211,0.029453347
459,Gt,56,0,SC-8B,Y,237453.753,3263.210376,676293.1892,0.676293189,0.676800872
460,Gt,58,0,siteSC-9A,Y,258694.6456,3263.210376,676293.1892,0.676293189,0.676800872
461,Gt,59,0,siteSCoutlet170710,Y,263523.1099,3263.210376,676293.1892,0.676293189,0.676800872
462,Gt,60,0,siteSCoutlet170807,Y,267972.9067,3263.210376,676293.1892,0.676293189,0.676800872
463,Gt,79,0,siteSC-6B,Y,194569.6103,3263.210376,676293.1892,0.676293189,0.676800872
464,Gt,82,0,siteSC-7B,Y,213971.6585,3263.210376,676293.1892,0.676293189,0.676800872
465,Gt,50,0,site10,Y,82937.72067,4506.212598,726643.1118,0.726643112,0.727191181
466,Gt,54,0,siteDC-4,Y,127713.0386,4506.212598,726643.1118,0.726643112,0.727191181
467,Gt,56,0,SC-8B,Y,237453.753,4506.212598,726643.1118,0.726643112,0.727191181
468,Gt,58,0,siteSC-9A,Y,258694.6456,4506.212598,726643.1118,0.726643112,0.727191181
469,Gt,59,0,siteSCoutlet170710,Y,263523.1099,4506.212598,726643.1118,0.726643112,0.727191181
470,Gt,60,0,siteSCoutlet170807,Y,267972.9067,4506.212598,726643.1118,0.726643112,0.727191181
471,Cx,56,0,SC-8B,Y,237453.753,4212.664693,155903.7999,0.1559038,0.155988511
472,Cx,58,0,siteSC-9A,Y,258694.6456,4212.664693,155903.7999,0.1559038,0.155988511
473,Cx,59,0,siteSCoutlet170710,Y,263523.1099,4212.664693,155903.7999,0.1559038,0.155988511
474,Cx,60,0,siteSCoutlet170807,Y,267972.9067,4212.664693,155903.7999,0.1559038,0.155988511
475,Cx,79,0,siteSC-6B,Y,194569.6103,4212.664693,155903.7999,0.1559038,0.155988511
476,Cx,82,0,siteSC-7B,Y,213971.6585,4212.664693,155903.7999,0.1559038,0.155988511
477,Gt,56,0,SC-8B,Y,237453.753,1492.53108,149648.7812,0.149648781,0.149757183
478,Gt,58,0,siteSC-9A,Y,258694.6456,1492.53108,149648.7812,0.149648781,0.149757183
479,Gt,59,0,siteSCoutlet170710,Y,263523.1099,1492.53108,149648.7812,0.149648781,0.149757183
480,Gt,60,0,siteSCoutlet170807,Y,267972.9067,1492.53108,149648.7812,0.149648781,0.149757183
481,Gt,79,0,siteSC-6B,Y,194569.6103,1492.53108,149648.7812,0.149648781,0.149757183
482,Gt,82,0,siteSC-7B,Y,213971.6585,1492.53108,149648.7812,0.149648781,0.149757183
483,MpMbMpv,56,0,SC-8B,Y,237453.753,31722.69372,14101110.12,14.10111012,14.11211696
484,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,31722.69372,14101110.12,14.10111012,14.11211696
485,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,31722.69372,14101110.12,14.10111012,14.11211696
486,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,31722.69372,14101110.12,14.10111012,14.11211696
487,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,31722.69372,14101110.12,14.10111012,14.11211696
488,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,31722.69372,14101110.12,14.10111012,14.11211696
489,MpMbMpv,56,0,SC-8B,Y,237453.753,22837.5833,11107038.91,11.10703891,11.11543816
490,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,22837.5833,11107038.91,11.10703891,11.11543816
491,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,22837.5833,11107038.91,11.10703891,11.11543816
492,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,22837.5833,11107038.91,11.10703891,11.11543816
493,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,22837.5833,11107038.91,11.10703891,11.11543816
494,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,22837.5833,11107038.91,11.10703891,11.11543816
495,Cx,50,0,site10,Y,82937.72067,42393.39638,10084849.44,10.08484944,10.09285539
496,Cx,54,0,siteDC-4,Y,127713.0386,42393.39638,10084849.44,10.08484944,10.09285539
497,Cx,56,0,SC-8B,Y,237453.753,42393.39638,10084849.44,10.08484944,10.09285539
498,Cx,58,0,siteSC-9A,Y,258694.6456,42393.39638,10084849.44,10.08484944,10.09285539
499,Cx,59,0,siteSCoutlet170710,Y,263523.1099,42393.39638,10084849.44,10.08484944,10.09285539
500,Cx,60,0,siteSCoutlet170807,Y,267972.9067,42393.39638,10084849.44,10.08484944,10.09285539
501,Cx,53,0,siteDC-3,Y,43137.1669,21450.65454,4616703.809,4.616703809,4.620463262
502,Cx,54,0,siteDC-4,Y,127713.0386,21450.65454,4616703.809,4.616703809,4.620463262
503,Cx,56,0,SC-8B,Y,237453.753,21450.65454,4616703.809,4.616703809,4.620463262
504,Cx,58,0,siteSC-9A,Y,258694.6456,21450.65454,4616703.809,4.616703809,4.620463262
505,Cx,59,0,siteSCoutlet170710,Y,263523.1099,21450.65454,4616703.809,4.616703809,4.620463262
506,Cx,60,0,siteSCoutlet170807,Y,267972.9067,21450.65454,4616703.809,4.616703809,4.620463262
