OID_,Name,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name_1,LakeAddChe,Shape_Leng,Shape_Length,Area_km2,Area_km2geodesic
1264,MhMrMm,79,0,siteSC-6B,Y,194569.6103,2317.060032,0.137055035,0.137163478
1265,MhMrMm,82,0,siteSC-7B,Y,213971.6585,2317.060032,0.137055035,0.137163478
1266,MhMrMm,56,0,SC-8B,Y,237453.753,21517.04117,11.25246595,11.26162511
1267,MhMrMm,58,0,siteSC-9A,Y,258694.6456,21517.04117,11.25246595,11.26162511
1268,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,21517.04117,11.25246595,11.26162511
1269,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,21517.04117,11.25246595,11.26162511
1270,MhMrMm,78,0,siteSC-5B,Y,162850.4689,21517.04117,11.25246595,11.26162511
1271,MhMrMm,79,0,siteSC-6B,Y,194569.6103,21517.04117,11.25246595,11.26162511
1272,MhMrMm,82,0,siteSC-7B,Y,213971.6585,21517.04117,11.25246595,11.26162511
1273,Mv,56,0,SC-8B,Y,237453.753,285.8298729,0.000727276,0.000727407
1274,MpMbMpv,56,0,SC-8B,Y,237453.753,285.8298729,0.000727276,0.000727407
1275,Mv,58,0,siteSC-9A,Y,258694.6456,285.8298729,0.000727276,0.000727407
1276,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,285.8298729,0.000727276,0.000727407
1277,Mv,59,0,siteSCoutlet170710,Y,263523.1099,285.8298729,0.000727276,0.000727407
1278,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,285.8298729,0.000727276,0.000727407
1279,Mv,60,0,siteSCoutlet170807,Y,267972.9067,285.8298729,0.000727276,0.000727407
1280,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,285.8298729,0.000727276,0.000727407
1281,Mv,79,0,siteSC-6B,Y,194569.6103,285.8298729,0.000727276,0.000727407
1282,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,285.8298729,0.000727276,0.000727407
1283,Mv,82,0,siteSC-7B,Y,213971.6585,285.8298729,0.000727276,0.000727407
1284,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,285.8298729,0.000727276,0.000727407
1285,MhMrMm,56,0,SC-8B,Y,237453.753,6079.618804,0.940920695,0.941674856
1286,MhMrMm,56,0,SC-8B,Y,237453.753,6079.618804,0.940920695,0.941674856
1287,MhMrMm,58,0,siteSC-9A,Y,258694.6456,6079.618804,0.940920695,0.941674856
1288,MhMrMm,58,0,siteSC-9A,Y,258694.6456,6079.618804,0.940920695,0.941674856
1289,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,6079.618804,0.940920695,0.941674856
1290,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,6079.618804,0.940920695,0.941674856
1291,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,6079.618804,0.940920695,0.941674856
1292,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,6079.618804,0.940920695,0.941674856
1293,MhMrMm,79,0,siteSC-6B,Y,194569.6103,6079.618804,0.940920695,0.941674856
1294,MhMrMm,79,0,siteSC-6B,Y,194569.6103,6079.618804,0.940920695,0.941674856
1295,MhMrMm,82,0,siteSC-7B,Y,213971.6585,6079.618804,0.940920695,0.941674856
1296,MhMrMm,82,0,siteSC-7B,Y,213971.6585,6079.618804,0.940920695,0.941674856
1297,Mv,56,0,SC-8B,Y,237453.753,1.020905782,1.70283E-08,1.70416E-08
1298,MpMbMpv,56,0,SC-8B,Y,237453.753,1.020905782,1.70283E-08,1.70416E-08
1299,Mv,58,0,siteSC-9A,Y,258694.6456,1.020905782,1.70283E-08,1.70416E-08
1300,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,1.020905782,1.70283E-08,1.70416E-08
1301,Mv,59,0,siteSCoutlet170710,Y,263523.1099,1.020905782,1.70283E-08,1.70416E-08
1302,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,1.020905782,1.70283E-08,1.70416E-08
1303,Mv,60,0,siteSCoutlet170807,Y,267972.9067,1.020905782,1.70283E-08,1.70416E-08
1304,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,1.020905782,1.70283E-08,1.70416E-08
1305,Mv,79,0,siteSC-6B,Y,194569.6103,1.020905782,1.70283E-08,1.70416E-08
1306,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,1.020905782,1.70283E-08,1.70416E-08
1307,Mv,82,0,siteSC-7B,Y,213971.6585,1.020905782,1.70283E-08,1.70416E-08
1308,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,1.020905782,1.70283E-08,1.70416E-08
1309,MpMbMpv,56,0,SC-8B,Y,237453.753,193.6379192,0.000748764,0.00074902
1310,Cx,56,0,SC-8B,Y,237453.753,193.6379192,0.000748764,0.00074902
1311,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,193.6379192,0.000748764,0.00074902
1312,Cx,58,0,siteSC-9A,Y,258694.6456,193.6379192,0.000748764,0.00074902
1313,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,193.6379192,0.000748764,0.00074902
1314,Cx,59,0,siteSCoutlet170710,Y,263523.1099,193.6379192,0.000748764,0.00074902
1315,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,193.6379192,0.000748764,0.00074902
1316,Cx,60,0,siteSCoutlet170807,Y,267972.9067,193.6379192,0.000748764,0.00074902
1317,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,193.6379192,0.000748764,0.00074902
1318,Cx,79,0,siteSC-6B,Y,194569.6103,193.6379192,0.000748764,0.00074902
1319,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,193.6379192,0.000748764,0.00074902
1320,Cx,82,0,siteSC-7B,Y,213971.6585,193.6379192,0.000748764,0.00074902
1321,Gt,56,0,SC-8B,Y,237453.753,19.18303163,1.62281E-13,0
1322,MpMbMpv,56,0,SC-8B,Y,237453.753,19.18303163,1.62281E-13,0
1323,Gt,58,0,siteSC-9A,Y,258694.6456,19.18303163,1.62281E-13,0
1324,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,19.18303163,1.62281E-13,0
1325,Gt,59,0,siteSCoutlet170710,Y,263523.1099,19.18303163,1.62281E-13,0
1326,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,19.18303163,1.62281E-13,0
1327,Gt,60,0,siteSCoutlet170807,Y,267972.9067,19.18303163,1.62281E-13,0
1328,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,19.18303163,1.62281E-13,0
1329,Gt,79,0,siteSC-6B,Y,194569.6103,19.18303163,1.62281E-13,0
1330,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,19.18303163,1.62281E-13,0
1331,Gt,82,0,siteSC-7B,Y,213971.6585,19.18303163,1.62281E-13,0
1332,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,19.18303163,1.62281E-13,0
1333,MpMbMpv,56,0,SC-8B,Y,237453.753,504.8636454,0.000847377,0.000847373
1334,MpMbMpv,56,0,SC-8B,Y,237453.753,504.8636454,0.000847377,0.000847373
1335,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,504.8636454,0.000847377,0.000847373
1336,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,504.8636454,0.000847377,0.000847373
1337,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,504.8636454,0.000847377,0.000847373
1338,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,504.8636454,0.000847377,0.000847373
1339,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,504.8636454,0.000847377,0.000847373
1340,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,504.8636454,0.000847377,0.000847373
1341,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,504.8636454,0.000847377,0.000847373
1342,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,504.8636454,0.000847377,0.000847373
1343,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,504.8636454,0.000847377,0.000847373
1344,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,504.8636454,0.000847377,0.000847373
1345,Cx,56,0,SC-8B,Y,237453.753,208.4946522,0.001190882,0.001191701
1346,MhMrMm,56,0,SC-8B,Y,237453.753,208.4946522,0.001190882,0.001191701
1347,Cx,58,0,siteSC-9A,Y,258694.6456,208.4946522,0.001190882,0.001191701
1348,MhMrMm,58,0,siteSC-9A,Y,258694.6456,208.4946522,0.001190882,0.001191701
1349,Cx,59,0,siteSCoutlet170710,Y,263523.1099,208.4946522,0.001190882,0.001191701
1350,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,208.4946522,0.001190882,0.001191701
1351,Cx,60,0,siteSCoutlet170807,Y,267972.9067,208.4946522,0.001190882,0.001191701
1352,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,208.4946522,0.001190882,0.001191701
1353,Cx,79,0,siteSC-6B,Y,194569.6103,208.4946522,0.001190882,0.001191701
1354,MhMrMm,79,0,siteSC-6B,Y,194569.6103,208.4946522,0.001190882,0.001191701
1355,Cx,82,0,siteSC-7B,Y,213971.6585,208.4946522,0.001190882,0.001191701
1356,MhMrMm,82,0,siteSC-7B,Y,213971.6585,208.4946522,0.001190882,0.001191701
1357,Mv,56,0,SC-8B,Y,237453.753,9014.27869,1.222844129,1.223807717
1358,MhMrMm,56,0,SC-8B,Y,237453.753,9014.27869,1.222844129,1.223807717
1359,Mv,58,0,siteSC-9A,Y,258694.6456,9014.27869,1.222844129,1.223807717
1360,MhMrMm,58,0,siteSC-9A,Y,258694.6456,9014.27869,1.222844129,1.223807717
1361,Mv,59,0,siteSCoutlet170710,Y,263523.1099,9014.27869,1.222844129,1.223807717
1362,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,9014.27869,1.222844129,1.223807717
1363,Mv,60,0,siteSCoutlet170807,Y,267972.9067,9014.27869,1.222844129,1.223807717
1364,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,9014.27869,1.222844129,1.223807717
1365,Mv,79,0,siteSC-6B,Y,194569.6103,9014.27869,1.222844129,1.223807717
1366,MhMrMm,79,0,siteSC-6B,Y,194569.6103,9014.27869,1.222844129,1.223807717
1367,Mv,82,0,siteSC-7B,Y,213971.6585,9014.27869,1.222844129,1.223807717
1368,MhMrMm,82,0,siteSC-7B,Y,213971.6585,9014.27869,1.222844129,1.223807717
1369,Mv,11,0,SDDN150704,Y,6210.417495,3549.483274,0.063501734,0.063550875
1370,Mv,12,0,site48,Y,6349.769336,3549.483274,0.063501734,0.063550875
1371,Mv,13,0,SDDNTS100150704,Y,6396.227028,3549.483274,0.063501734,0.063550875
1372,Mv,14,0,SDDNTS200150704,Y,6690.215488,3549.483274,0.063501734,0.063550875
1373,Mv,15,0,SDDNTS300150704,Y,6912.094798,3549.483274,0.063501734,0.063550875
1374,Mv,16,0,SDDNTS400150704,Y,7087.512259,3549.483274,0.063501734,0.063550875
1375,Mv,45,0,S3INTSINFLOW3160730,Y,35682.3182,3549.483274,0.063501734,0.063550875
1376,Mv,46,0,S3DNTS7160730,Y,39206.58459,3549.483274,0.063501734,0.063550875
1377,MpMbMpv,11,0,SDDN150704,Y,6210.417495,2990.829822,0.10158953,0.101670027
1378,MpMbMpv,12,0,site48,Y,6349.769336,2990.829822,0.10158953,0.101670027
1379,MpMbMpv,13,0,SDDNTS100150704,Y,6396.227028,2990.829822,0.10158953,0.101670027
1380,MpMbMpv,14,0,SDDNTS200150704,Y,6690.215488,2990.829822,0.10158953,0.101670027
1381,MpMbMpv,15,0,SDDNTS300150704,Y,6912.094798,2990.829822,0.10158953,0.101670027
1382,MpMbMpv,16,0,SDDNTS400150704,Y,7087.512259,2990.829822,0.10158953,0.101670027
1383,MpMbMpv,45,0,S3INTSINFLOW3160730,Y,35682.3182,2990.829822,0.10158953,0.101670027
1384,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,2990.829822,0.10158953,0.101670027
1385,MpMbMpv,11,0,SDDN150704,Y,6210.417495,147.4712318,0.000730404,0.000730867
1386,MpMbMpv,12,0,site48,Y,6349.769336,147.4712318,0.000730404,0.000730867
1387,MpMbMpv,13,0,SDDNTS100150704,Y,6396.227028,147.4712318,0.000730404,0.000730867
1388,MpMbMpv,14,0,SDDNTS200150704,Y,6690.215488,147.4712318,0.000730404,0.000730867
1389,MpMbMpv,15,0,SDDNTS300150704,Y,6912.094798,147.4712318,0.000730404,0.000730867
1390,MpMbMpv,16,0,SDDNTS400150704,Y,7087.512259,147.4712318,0.000730404,0.000730867
1391,MpMbMpv,45,0,S3INTSINFLOW3160730,Y,35682.3182,147.4712318,0.000730404,0.000730867
1392,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,147.4712318,0.000730404,0.000730867
1393,Cx,36,0,SEDNTS1000150821,Y,17106.99654,792.3746868,0.011232157,0.011240792
1394,Cx,37,0,HAUPTS2160617,Y,18863.82625,792.3746868,0.011232157,0.011240792
1395,Cx,38,0,HAUPTS22160726,Y,18972.16236,792.3746868,0.011232157,0.011240792
1396,Cx,40,0,HADNTS3160726,Y,19759.42525,792.3746868,0.011232157,0.011240792
1397,Cx,41,0,S2UPTS4160617,Y,21949.53018,792.3746868,0.011232157,0.011240792
1398,Cx,43,0,S2DNTS5160617,Y,24551.93494,792.3746868,0.011232157,0.011240792
1399,Cx,44,0,S3UPTS6160730,Y,25887.85677,792.3746868,0.011232157,0.011240792
1400,Cx,46,0,S3DNTS7160730,Y,39206.58459,792.3746868,0.011232157,0.011240792
1401,MpMbMpv,36,0,SEDNTS1000150821,Y,17106.99654,1479.186205,0.022947119,0.022965397
1402,MpMbMpv,37,0,HAUPTS2160617,Y,18863.82625,1479.186205,0.022947119,0.022965397
1403,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,1479.186205,0.022947119,0.022965397
1404,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,1479.186205,0.022947119,0.022965397
1405,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,1479.186205,0.022947119,0.022965397
1406,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,1479.186205,0.022947119,0.022965397
1407,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,1479.186205,0.022947119,0.022965397
1408,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,1479.186205,0.022947119,0.022965397
1409,MpMbMpv,56,0,SC-8B,Y,237453.753,11809.42689,2.5846985,2.58668253
1410,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,11809.42689,2.5846985,2.58668253
1411,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,11809.42689,2.5846985,2.58668253
1412,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,11809.42689,2.5846985,2.58668253
1413,MpMbMpv,68,0,site20,Y,12077.91629,11809.42689,2.5846985,2.58668253
1414,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,11809.42689,2.5846985,2.58668253
1415,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,11809.42689,2.5846985,2.58668253
1416,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,11809.42689,2.5846985,2.58668253
1417,MhMrMm,56,0,SC-8B,Y,237453.753,1841.216054,0.068773239,0.06882749
1418,MhMrMm,58,0,siteSC-9A,Y,258694.6456,1841.216054,0.068773239,0.06882749
1419,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,1841.216054,0.068773239,0.06882749
1420,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,1841.216054,0.068773239,0.06882749
1421,MhMrMm,68,0,site20,Y,12077.91629,1841.216054,0.068773239,0.06882749
1422,MhMrMm,78,0,siteSC-5B,Y,162850.4689,1841.216054,0.068773239,0.06882749
1423,MhMrMm,79,0,siteSC-6B,Y,194569.6103,1841.216054,0.068773239,0.06882749
1424,MhMrMm,82,0,siteSC-7B,Y,213971.6585,1841.216054,0.068773239,0.06882749
1425,Ct,56,0,SC-8B,Y,237453.753,934.5765601,0.027000017,0.027018963
1426,Ct,58,0,siteSC-9A,Y,258694.6456,934.5765601,0.027000017,0.027018963
1427,Ct,59,0,siteSCoutlet170710,Y,263523.1099,934.5765601,0.027000017,0.027018963
1428,Ct,60,0,siteSCoutlet170807,Y,267972.9067,934.5765601,0.027000017,0.027018963
1429,Ct,69,0,site19,Y,22391.73955,934.5765601,0.027000017,0.027018963
1430,Ct,78,0,siteSC-5B,Y,162850.4689,934.5765601,0.027000017,0.027018963
1431,Ct,79,0,siteSC-6B,Y,194569.6103,934.5765601,0.027000017,0.027018963
1432,Ct,82,0,siteSC-7B,Y,213971.6585,934.5765601,0.027000017,0.027018963
1433,MpMbMpv,56,0,SC-8B,Y,237453.753,14536.8149,3.81372796,3.816613726
1434,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,14536.8149,3.81372796,3.816613726
1435,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,14536.8149,3.81372796,3.816613726
1436,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,14536.8149,3.81372796,3.816613726
1437,MpMbMpv,69,0,site19,Y,22391.73955,14536.8149,3.81372796,3.816613726
1438,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,14536.8149,3.81372796,3.816613726
1439,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,14536.8149,3.81372796,3.816613726
1440,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,14536.8149,3.81372796,3.816613726
1441,Cx,56,0,SC-8B,Y,237453.753,10209.6948,1.550221558,1.551343603
1442,Cx,58,0,siteSC-9A,Y,258694.6456,10209.6948,1.550221558,1.551343603
1443,Cx,59,0,siteSCoutlet170710,Y,263523.1099,10209.6948,1.550221558,1.551343603
1444,Cx,60,0,siteSCoutlet170807,Y,267972.9067,10209.6948,1.550221558,1.551343603
1445,Cx,69,0,site19,Y,22391.73955,10209.6948,1.550221558,1.551343603
1446,Cx,78,0,siteSC-5B,Y,162850.4689,10209.6948,1.550221558,1.551343603
1447,Cx,79,0,siteSC-6B,Y,194569.6103,10209.6948,1.550221558,1.551343603
1448,Cx,82,0,siteSC-7B,Y,213971.6585,10209.6948,1.550221558,1.551343603
1449,Ct,56,0,SC-8B,Y,237453.753,5474.272706,0.722294796,0.722851595
1450,Ct,58,0,siteSC-9A,Y,258694.6456,5474.272706,0.722294796,0.722851595
1451,Ct,59,0,siteSCoutlet170710,Y,263523.1099,5474.272706,0.722294796,0.722851595
1452,Ct,60,0,siteSCoutlet170807,Y,267972.9067,5474.272706,0.722294796,0.722851595
1453,Ct,69,0,site19,Y,22391.73955,5474.272706,0.722294796,0.722851595
1454,Ct,78,0,siteSC-5B,Y,162850.4689,5474.272706,0.722294796,0.722851595
1455,Ct,79,0,siteSC-6B,Y,194569.6103,5474.272706,0.722294796,0.722851595
1456,Ct,82,0,siteSC-7B,Y,213971.6585,5474.272706,0.722294796,0.722851595
1457,Mv,56,0,SC-8B,Y,237453.753,596.1354229,0.005257355,0.005261095
1458,Mv,58,0,siteSC-9A,Y,258694.6456,596.1354229,0.005257355,0.005261095
1459,Mv,59,0,siteSCoutlet170710,Y,263523.1099,596.1354229,0.005257355,0.005261095
1460,Mv,60,0,siteSCoutlet170807,Y,267972.9067,596.1354229,0.005257355,0.005261095
1461,Mv,69,0,site19,Y,22391.73955,596.1354229,0.005257355,0.005261095
1462,Mv,78,0,siteSC-5B,Y,162850.4689,596.1354229,0.005257355,0.005261095
1463,Mv,79,0,siteSC-6B,Y,194569.6103,596.1354229,0.005257355,0.005261095
1464,Mv,82,0,siteSC-7B,Y,213971.6585,596.1354229,0.005257355,0.005261095
1465,R/Cv,56,0,SC-8B,Y,237453.753,12021.54529,1.975239589,1.976761261
1466,R/Cv,58,0,siteSC-9A,Y,258694.6456,12021.54529,1.975239589,1.976761261
1467,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,12021.54529,1.975239589,1.976761261
1468,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,12021.54529,1.975239589,1.976761261
1469,R/Cv,69,0,site19,Y,22391.73955,12021.54529,1.975239589,1.976761261
1470,R/Cv,78,0,siteSC-5B,Y,162850.4689,12021.54529,1.975239589,1.976761261
1471,R/Cv,79,0,siteSC-6B,Y,194569.6103,12021.54529,1.975239589,1.976761261
1472,R/Cv,82,0,siteSC-7B,Y,213971.6585,12021.54529,1.975239589,1.976761261
1473,Mv,56,0,SC-8B,Y,237453.753,5582.775346,0.467293993,0.467648336
1474,Mv,58,0,siteSC-9A,Y,258694.6456,5582.775346,0.467293993,0.467648336
1475,Mv,59,0,siteSCoutlet170710,Y,263523.1099,5582.775346,0.467293993,0.467648336
1476,Mv,60,0,siteSCoutlet170807,Y,267972.9067,5582.775346,0.467293993,0.467648336
1477,Mv,69,0,site19,Y,22391.73955,5582.775346,0.467293993,0.467648336
1478,Mv,78,0,siteSC-5B,Y,162850.4689,5582.775346,0.467293993,0.467648336
1479,Mv,79,0,siteSC-6B,Y,194569.6103,5582.775346,0.467293993,0.467648336
1480,Mv,82,0,siteSC-7B,Y,213971.6585,5582.775346,0.467293993,0.467648336
1481,Mv,56,0,SC-8B,Y,237453.753,18260.6825,5.492546166,5.496720995
1482,Mv,58,0,siteSC-9A,Y,258694.6456,18260.6825,5.492546166,5.496720995
1483,Mv,59,0,siteSCoutlet170710,Y,263523.1099,18260.6825,5.492546166,5.496720995
1484,Mv,60,0,siteSCoutlet170807,Y,267972.9067,18260.6825,5.492546166,5.496720995
1485,Mv,70,0,site5,Y,25525.5358,18260.6825,5.492546166,5.496720995
1486,Mv,78,0,siteSC-5B,Y,162850.4689,18260.6825,5.492546166,5.496720995
1487,Mv,79,0,siteSC-6B,Y,194569.6103,18260.6825,5.492546166,5.496720995
1488,Mv,82,0,siteSC-7B,Y,213971.6585,18260.6825,5.492546166,5.496720995
1489,MpMbMpv,56,0,SC-8B,Y,237453.753,19101.65892,7.955522233,7.961727741
1490,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,19101.65892,7.955522233,7.961727741
1491,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,19101.65892,7.955522233,7.961727741
1492,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,19101.65892,7.955522233,7.961727741
1493,MpMbMpv,70,0,site5,Y,25525.5358,19101.65892,7.955522233,7.961727741
1494,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,19101.65892,7.955522233,7.961727741
1495,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,19101.65892,7.955522233,7.961727741
1496,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,19101.65892,7.955522233,7.961727741
1497,Ct,56,0,SC-8B,Y,237453.753,7339.77704,1.280101084,1.281057156
1498,Ct,58,0,siteSC-9A,Y,258694.6456,7339.77704,1.280101084,1.281057156
1499,Ct,59,0,siteSCoutlet170710,Y,263523.1099,7339.77704,1.280101084,1.281057156
1500,Ct,60,0,siteSCoutlet170807,Y,267972.9067,7339.77704,1.280101084,1.281057156
1501,Ct,70,0,site5,Y,25525.5358,7339.77704,1.280101084,1.281057156
1502,Ct,78,0,siteSC-5B,Y,162850.4689,7339.77704,1.280101084,1.281057156
1503,Ct,79,0,siteSC-6B,Y,194569.6103,7339.77704,1.280101084,1.281057156
1504,Ct,82,0,siteSC-7B,Y,213971.6585,7339.77704,1.280101084,1.281057156
1505,Mv,56,0,SC-8B,Y,237453.753,10503.51444,3.368313532,3.370889827
1506,Mv,58,0,siteSC-9A,Y,258694.6456,10503.51444,3.368313532,3.370889827
1507,Mv,59,0,siteSCoutlet170710,Y,263523.1099,10503.51444,3.368313532,3.370889827
1508,Mv,60,0,siteSCoutlet170807,Y,267972.9067,10503.51444,3.368313532,3.370889827
1509,Mv,70,0,site5,Y,25525.5358,10503.51444,3.368313532,3.370889827
1510,Mv,78,0,siteSC-5B,Y,162850.4689,10503.51444,3.368313532,3.370889827
1511,Mv,79,0,siteSC-6B,Y,194569.6103,10503.51444,3.368313532,3.370889827
1512,Mv,82,0,siteSC-7B,Y,213971.6585,10503.51444,3.368313532,3.370889827
1513,ApAt,56,0,SC-8B,Y,237453.753,20113.74539,2.574769494,2.577031878
1514,ApAt,58,0,siteSC-9A,Y,258694.6456,20113.74539,2.574769494,2.577031878
1515,ApAt,59,0,siteSCoutlet170710,Y,263523.1099,20113.74539,2.574769494,2.577031878
1516,ApAt,60,0,siteSCoutlet170807,Y,267972.9067,20113.74539,2.574769494,2.577031878
1517,ApAt,71,0,site36,Y,54545.36664,20113.74539,2.574769494,2.577031878
1518,ApAt,78,0,siteSC-5B,Y,162850.4689,20113.74539,2.574769494,2.577031878
1519,ApAt,79,0,siteSC-6B,Y,194569.6103,20113.74539,2.574769494,2.577031878
1520,ApAt,82,0,siteSC-7B,Y,213971.6585,20113.74539,2.574769494,2.577031878
1521,R/Cv,56,0,SC-8B,Y,237453.753,3193.268043,0.569918042,0.570326705
1522,R/Cv,58,0,siteSC-9A,Y,258694.6456,3193.268043,0.569918042,0.570326705
1523,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,3193.268043,0.569918042,0.570326705
1524,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,3193.268043,0.569918042,0.570326705
1525,R/Cv,71,0,site36,Y,54545.36664,3193.268043,0.569918042,0.570326705
1526,R/Cv,78,0,siteSC-5B,Y,162850.4689,3193.268043,0.569918042,0.570326705
1527,R/Cv,79,0,siteSC-6B,Y,194569.6103,3193.268043,0.569918042,0.570326705
1528,R/Cv,82,0,siteSC-7B,Y,213971.6585,3193.268043,0.569918042,0.570326705
1529,R/Cv,56,0,SC-8B,Y,237453.753,8586.904743,2.071698925,2.0732288
1530,R/Cv,58,0,siteSC-9A,Y,258694.6456,8586.904743,2.071698925,2.0732288
1531,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,8586.904743,2.071698925,2.0732288
1532,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,8586.904743,2.071698925,2.0732288
1533,R/Cv,71,0,site36,Y,54545.36664,8586.904743,2.071698925,2.0732288
1534,R/Cv,78,0,siteSC-5B,Y,162850.4689,8586.904743,2.071698925,2.0732288
1535,R/Cv,79,0,siteSC-6B,Y,194569.6103,8586.904743,2.071698925,2.0732288
1536,R/Cv,82,0,siteSC-7B,Y,213971.6585,8586.904743,2.071698925,2.0732288
1537,Mv,56,0,SC-8B,Y,237453.753,6760.310897,0.648684584,0.649201829
1538,Mv,58,0,siteSC-9A,Y,258694.6456,6760.310897,0.648684584,0.649201829
1539,Mv,59,0,siteSCoutlet170710,Y,263523.1099,6760.310897,0.648684584,0.649201829
1540,Mv,60,0,siteSCoutlet170807,Y,267972.9067,6760.310897,0.648684584,0.649201829
1541,Mv,71,0,site36,Y,54545.36664,6760.310897,0.648684584,0.649201829
1542,Mv,78,0,siteSC-5B,Y,162850.4689,6760.310897,0.648684584,0.649201829
1543,Mv,79,0,siteSC-6B,Y,194569.6103,6760.310897,0.648684584,0.649201829
1544,Mv,82,0,siteSC-7B,Y,213971.6585,6760.310897,0.648684584,0.649201829
1545,Cx,56,0,SC-8B,Y,237453.753,13.28023133,4.17125E-06,4.18682E-06
1546,Cx,58,0,siteSC-9A,Y,258694.6456,13.28023133,4.17125E-06,4.18682E-06
1547,Cx,59,0,siteSCoutlet170710,Y,263523.1099,13.28023133,4.17125E-06,4.18682E-06
1548,Cx,60,0,siteSCoutlet170807,Y,267972.9067,13.28023133,4.17125E-06,4.18682E-06
1549,Cx,71,0,site36,Y,54545.36664,13.28023133,4.17125E-06,4.18682E-06
1550,Cx,78,0,siteSC-5B,Y,162850.4689,13.28023133,4.17125E-06,4.18682E-06
1551,Cx,79,0,siteSC-6B,Y,194569.6103,13.28023133,4.17125E-06,4.18682E-06
