OID_,FID_watercourse_acc_count_jk_nad83zn8,waterbody,impact,type,psuedo,acc_val,distant,count,RivID,Fnode,Tnode,Strahler,Segment,acc,acc_count,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length
199,552,,,,,,,,628,645,664,2,18,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,2484.451177124816695
200,553,,,,,,,,629,665,664,1,19,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,94.567670185771533
201,553,,,,,,,,629,665,664,1,19,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,94.567670185771533
202,553,,,,,,,,629,665,664,1,19,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,94.567670185771533
203,562,,,,,,,,638,675,676,1,13,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,239.188375997713365
204,562,,,,,,,,638,675,676,1,13,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,239.188375997713365
205,562,,,,,,,,638,675,676,1,13,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,239.188375997713365
206,565,,1,2,,,,,642,679,637,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,964.460932185360775
207,565,,1,2,,,,,642,679,637,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,964.460932185360775
208,565,,1,2,,,,,642,679,637,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,964.460932185360775
209,566,,,,,,,,643,680,679,1,11,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,139.324721885390971
210,566,,,,,,,,643,680,679,1,11,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,139.324721885390971
211,566,,,,,,,,643,680,679,1,11,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,139.324721885390971
212,570,,,,,,,,647,686,687,1,14,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,110.795831126378943
213,570,,,,,,,,647,686,687,1,14,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,110.795831126378943
214,570,,,,,,,,647,686,687,1,14,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,110.795831126378943
215,571,,1,2,,,,,648,687,676,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,303.540654922992189
216,571,,1,2,,,,,648,687,676,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,303.540654922992189
217,571,,1,2,,,,,648,687,676,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,303.540654922992189
218,576,,,,,,,,653,692,637,4,1120,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,641.443927499467804
219,576,,,,,,,,653,692,637,4,1120,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,641.443927499467804
220,576,,,,,,,,653,692,637,4,1120,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,641.443927499467804
221,585,,,,,,,,662,699,700,1,12,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,85.602640883393349
222,585,,,,,,,,662,699,700,1,12,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,85.602640883393349
223,585,,,,,,,,662,699,700,1,12,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,85.602640883393349
224,587,,1,2,,,,,664,676,700,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,760.387145818938507
225,587,,1,2,,,,,664,676,700,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,760.387145818938507
226,587,,1,2,,,,,664,676,700,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,760.387145818938507
227,589,,1,2,,,,,666,700,679,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,826.453535113961493
228,589,,1,2,,,,,666,700,679,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,826.453535113961493
229,589,,1,2,,,,,666,700,679,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,826.453535113961493
230,593,,,,,,,,670,706,692,2,1078,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,282.038150045511998
231,593,,,,,,,,670,706,692,2,1078,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,282.038150045511998
232,593,,,,,,,,670,706,692,2,1078,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,282.038150045511998
233,598,,,,,,,,675,712,713,1,15,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,635.387433359414217
234,598,,,,,,,,675,712,713,1,15,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,635.387433359414217
235,598,,,,,,,,675,712,713,1,15,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,635.387433359414217
236,599,,1,2,,,,,676,713,687,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,905.070383878150551
237,599,,1,2,,,,,676,713,687,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,905.070383878150551
238,599,,1,2,,,,,676,713,687,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,905.070383878150551
239,609,,,,,,,,690,664,727,2,18,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,2046.523161712220372
240,609,,,,,,,,690,664,727,2,18,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,2046.523161712220372
241,609,,,,,,,,690,664,727,2,18,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,2046.523161712220372
242,610,,,,,,,,691,728,727,1,20,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,162.577927363229975
243,610,,,,,,,,691,728,727,1,20,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,162.577927363229975
244,610,,,,,,,,691,728,727,1,20,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,162.577927363229975
245,612,,,,,,,,693,730,706,1,1076,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,189.137045234276400
246,612,,,,,,,,693,730,706,1,1076,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,189.137045234276400
247,612,,,,,,,,693,730,706,1,1076,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,189.137045234276400
248,619,,,,,,,,700,727,737,2,18,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,430.331192064998163
249,619,,,,,,,,700,727,737,2,18,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,430.331192064998163
250,619,,,,,,,,700,727,737,2,18,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,430.331192064998163
251,620,,1,2,,,,,701,737,713,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,460.222565523074877
252,620,,1,2,,,,,701,737,713,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,460.222565523074877
253,620,,1,2,,,,,701,737,713,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,460.222565523074877
254,621,,,,,,,,702,738,692,4,1120,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,912.827669242758816
255,621,,,,,,,,702,738,692,4,1120,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,912.827669242758816
256,621,,,,,,,,702,738,692,4,1120,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,912.827669242758816
257,630,,,,,,,,712,749,750,3,30,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,8.956706272374189
258,630,,,,,,,,712,749,750,3,30,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,8.956706272374189
259,630,,,,,,,,712,749,750,3,30,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,8.956706272374189
260,631,,1,2,,,,,713,750,737,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,171.223399061672183
261,631,,1,2,,,,,713,750,737,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,171.223399061672183
262,631,,1,2,,,,,713,750,737,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,171.223399061672183
263,636,,,,,,,,721,749,759,3,30,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,23.225416274018816
264,636,,,,,,,,721,749,759,3,30,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,23.225416274018816
265,636,,,,,,,,721,749,759,3,30,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,23.225416274018816
266,637,,1,2,,,,,722,759,750,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,32.182222437292467
267,637,,1,2,,,,,722,759,750,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,32.182222437292467
268,637,,1,2,,,,,722,759,750,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,32.182222437292467
269,650,,,,,,,,735,763,749,3,30,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,85.087274864997454
270,650,,,,,,,,735,763,749,3,30,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,85.087274864997454
271,650,,,,,,,,735,763,749,3,30,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,85.087274864997454
272,656,,1,2,,,,,742,782,759,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,576.394272091568723
273,656,,1,2,,,,,742,782,759,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,576.394272091568723
274,656,,1,2,,,,,742,782,759,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,576.394272091568723
275,660,,1,2,,,,,747,788,782,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,166.237748468882131
276,660,,1,2,,,,,747,788,782,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,166.237748468882131
277,660,,1,2,,,,,747,788,782,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,166.237748468882131
278,671,,,,,,,,758,802,738,4,1120,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,704.185696844311110
279,671,,,,,,,,758,802,738,4,1120,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,704.185696844311110
280,671,,,,,,,,758,802,738,4,1120,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,704.185696844311110
281,684,,,,,,,,772,813,814,4,1120,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,33.851411109631307
282,684,,,,,,,,772,813,814,4,1120,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,33.851411109631307
283,684,,,,,,,,772,813,814,4,1120,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,33.851411109631307
284,685,,,,,,,,773,815,813,3,1090,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,24.893210531345591
285,685,,,,,,,,773,815,813,3,1090,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,24.893210531345591
286,685,,,,,,,,773,815,813,3,1090,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,24.893210531345591
287,686,,,,,,,,774,815,814,3,1090,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,48.118645672187753
288,686,,,,,,,,774,815,814,3,1090,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,48.118645672187753
289,686,,,,,,,,774,815,814,3,1090,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,48.118645672187753
290,695,,,,,,,,787,828,738,1,1126,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,985.779426130845195
291,695,,,,,,,,787,828,738,1,1126,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,985.779426130845195
292,695,,,,,,,,787,828,738,1,1126,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,985.779426130845195
293,703,,,,,,,,795,837,815,3,1090,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,335.175225026535884
294,703,,,,,,,,795,837,815,3,1090,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,335.175225026535884
295,703,,,,,,,,795,837,815,3,1090,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,335.175225026535884
296,707,,,,,,,,802,845,782,1,1075,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,563.160070604171210
297,707,,,,,,,,802,845,782,1,1075,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,563.160070604171210
298,707,,,,,,,,802,845,782,1,1075,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,563.160070604171210
299,716,,1,2,,,,,812,858,788,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,1291.310792489773121
300,716,,1,2,,,,,812,858,788,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,1291.310792489773121
301,716,,1,2,,,,,812,858,788,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,1291.310792489773121
302,717,,,,,,,,813,859,788,1,1074,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1116.715036811009668
303,717,,,,,,,,813,859,788,1,1074,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1116.715036811009668
304,717,,,,,,,,813,859,788,1,1074,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1116.715036811009668
305,720,,,,,,,,816,862,858,1,51,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,49.787866896904383
306,720,,,,,,,,816,862,858,1,51,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,49.787866896904383
307,720,,,,,,,,816,862,858,1,51,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,49.787866896904383
308,730,,,,,,,,826,876,837,3,1090,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,534.933643031684369
309,730,,,,,,,,826,876,837,3,1090,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,534.933643031684369
310,730,,,,,,,,826,876,837,3,1090,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,534.933643031684369
311,737,,,,,,,,833,882,876,2,1086,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,92.605340307859308
312,737,,,,,,,,833,882,876,2,1086,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,92.605340307859308
313,737,,,,,,,,833,882,876,2,1086,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,92.605340307859308
314,742,,,,,,,,838,887,802,2,1082,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1073.208980282155835
315,742,,,,,,,,838,887,802,2,1082,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1073.208980282155835
316,742,,,,,,,,838,887,802,2,1082,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1073.208980282155835
317,744,,1,2,,,,,840,889,858,6,759,94.000000000000000,109.000000000000000,59,,siteSC-9A,,Y,716.430333708067110
318,744,,1,2,,,,,840,889,858,6,759,94.000000000000000,109.000000000000000,60,,siteSCoutlet170710,,Y,716.430333708067110
319,744,,1,2,,,,,840,889,858,6,759,94.000000000000000,109.000000000000000,61,,siteSCoutlet170807,,Y,716.430333708067110
320,749,,,,,,,,845,893,813,4,1120,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1897.713521147044275
321,749,,,,,,,,845,893,813,4,1120,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1897.713521147044275
322,749,,,,,,,,845,893,813,4,1120,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1897.713521147044275
323,756,,,,,,,,853,902,882,1,1084,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,356.725376397987418
324,756,,,,,,,,853,902,882,1,1084,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,356.725376397987418
325,756,,,,,,,,853,902,882,1,1084,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,356.725376397987418
326,759,,,,,,,,856,905,837,1,1091,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1038.316347063661851
327,759,,,,,,,,856,905,837,1,1091,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1038.316347063661851
328,759,,,,,,,,856,905,837,1,1091,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1038.316347063661851
329,760,,,,,,,,857,906,706,1,1077,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,2205.612212421568529
330,760,,,,,,,,857,906,706,1,1077,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,2205.612212421568529
331,760,,,,,,,,857,906,706,1,1077,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,2205.612212421568529
332,772,,,,,,,,869,916,887,1,1079,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,533.303889923709448
333,772,,,,,,,,869,916,887,1,1079,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,533.303889923709448
334,772,,,,,,,,869,916,887,1,1079,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,533.303889923709448
335,776,,,,,,,,873,921,876,2,1089,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,895.440223334691950
336,776,,,,,,,,873,921,876,2,1089,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,895.440223334691950
337,776,,,,,,,,873,921,876,2,1089,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,895.440223334691950
338,787,,,,,,,,884,931,887,2,1082,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,850.066793493570344
339,787,,,,,,,,884,931,887,2,1082,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,850.066793493570344
340,787,,,,,,,,884,931,887,2,1082,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,850.066793493570344
341,793,,,,,,,,892,940,893,4,1120,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,746.792440157663236
342,793,,,,,,,,892,940,893,4,1120,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,746.792440157663236
343,793,,,,,,,,892,940,893,4,1120,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,746.792440157663236
344,799,,,,,,,,902,950,921,1,1087,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,581.876969650090814
345,799,,,,,,,,902,950,921,1,1087,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,581.876969650090814
346,799,,,,,,,,902,950,921,1,1087,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,581.876969650090814
347,801,,,,,,,,904,952,940,3,1101,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,141.022156621890417
348,801,,,,,,,,904,952,940,3,1101,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,141.022156621890417
349,801,,,,,,,,904,952,940,3,1101,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,141.022156621890417
350,824,,,,,,,,930,980,931,2,1082,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,766.465236824459339
351,824,,,,,,,,930,980,931,2,1082,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,766.465236824459339
352,824,,,,,,,,930,980,931,2,1082,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,766.465236824459339
353,827,,,,,,,,934,985,952,2,1094,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,420.584674528479354
354,827,,,,,,,,934,985,952,2,1094,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,420.584674528479354
355,827,,,,,,,,934,985,952,2,1094,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,420.584674528479354
356,831,,,,,,,,938,991,931,1,1083,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,610.538591194443597
357,831,,,,,,,,938,991,931,1,1083,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,610.538591194443597
358,831,,,,,,,,938,991,931,1,1083,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,610.538591194443597
359,848,,,,,,,,957,1011,952,2,1100,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,623.951337968323287
360,848,,,,,,,,957,1011,952,2,1100,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,623.951337968323287
361,848,,,,,,,,957,1011,952,2,1100,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,623.951337968323287
362,866,,,,,,,,977,1030,980,1,1080,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,580.396471964019270
363,866,,,,,,,,977,1030,980,1,1080,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,580.396471964019270
364,866,,,,,,,,977,1030,980,1,1080,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,580.396471964019270
365,870,,,,,,,,981,1033,882,1,1085,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1833.596179185032270
366,870,,,,,,,,981,1033,882,1,1085,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1833.596179185032270
367,870,,,,,,,,981,1033,882,1,1085,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1833.596179185032270
368,872,,,,,,,,983,1035,1011,1,1097,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,169.260532856877262
369,872,,,,,,,,983,1035,1011,1,1097,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,169.260532856877262
370,872,,,,,,,,983,1035,1011,1,1097,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,169.260532856877262
371,894,,,,,,,,1011,1063,1064,2,1094,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,8.967507631884171
372,894,,,,,,,,1011,1063,1064,2,1094,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,8.967507631884171
373,894,,,,,,,,1011,1063,1064,2,1094,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,8.967507631884171
374,895,,,,,,,,1012,1064,985,2,1094,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,604.025427205328924
375,895,,,,,,,,1012,1064,985,2,1094,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,604.025427205328924
376,895,,,,,,,,1012,1064,985,2,1094,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,604.025427205328924
377,896,,,,,,,,1013,1065,893,2,1125,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,3680.510248280058931
378,896,,,,,,,,1013,1065,893,2,1125,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,3680.510248280058931
379,896,,,,,,,,1013,1065,893,2,1125,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,3680.510248280058931
380,908,,,,,,,,1026,1078,1079,1,1102,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,35.871854447172026
381,908,,,,,,,,1026,1078,1079,1,1102,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,35.871854447172026
382,908,,,,,,,,1026,1078,1079,1,1102,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,35.871854447172026
383,909,,,,,,,,1027,1079,940,3,1116,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,2392.273515101852809
384,909,,,,,,,,1027,1079,940,3,1116,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,2392.273515101852809
385,909,,,,,,,,1027,1079,940,3,1116,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,2392.273515101852809
386,917,,,,,,,,1038,1090,1063,1,1092,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,422.851339988484256
387,917,,,,,,,,1038,1090,1063,1,1092,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,422.851339988484256
388,917,,,,,,,,1038,1090,1063,1,1092,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,422.851339988484256
389,936,,,,,,,,1062,1113,1114,1,1121,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,117.930325871014475
390,936,,,,,,,,1062,1113,1114,1,1121,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,117.930325871014475
391,936,,,,,,,,1062,1113,1114,1,1121,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,117.930325871014475
392,937,,,,,,,,1064,1115,1116,1,1121,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,36.136530332627615
