OID_,FID_allslumpsclippedtowatershed,FID_Peel_Slumps_2016,OBJECTID,SHAPE_Leng,SLUMP_ID,STATUS,GEOMORPH,SECONDARY,CONNECTIVI,RIPARIAN,NOTES,IMAGE_SOUR,IMAGE_DATE,FID_rts_delineations_stony_sarahaddCB,FID_rts_delineations_stony,OBJECTID_1,SHAPE_Leng_1,SLUMP_ID_1,STATUS_1,GEOMORPH_1,SECONDARY_1,CONNECTIVI_1,RIPARIAN_1,NOTES_1,IMAGE_SOUR_1,IMAGE_DATE_1,mapped,FID_Peel_Slumps_2016_CB,OBJECTID_12,SHAPE_Leng_12,SLUMP_ID_12,STATUS_12,GEOMORPH_12,SECONDARY_12,CONNECTIVI_12,RIPARIAN_12,NOTES_12,IMAGE_SOUR_12,IMAGE_DATE_12,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length,Shape_Area
509,182,183,288,3776.544173260000207,185,1,1,1,1,0, ,1,1,85,85,288,3776.544173260000207,185,1,1,1,1,0, ,1,1,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,3776.406383357330014,160647.604697469010716
510,184,189,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,87,87,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,51,,site10,,Y,1380.409653316577533,34384.697139259958931
511,184,189,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,87,87,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,1380.409653316577533,34384.697139259958931
512,184,189,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,87,87,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,1380.409653316577533,34384.697139259958931
513,184,189,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,87,87,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,1380.409653316577533,34384.697139259958931
514,184,189,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,87,87,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,1380.409653316577533,34384.697139259958931
515,184,189,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,87,87,295,9141.977388190000056,191,1,1,1,1,0, ,1,1,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,1380.409653316577533,34384.697139259958931
516,186,192,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,89,89,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,54,,siteDC-3,,Y,5711.455890077144431,364391.824859315063804
517,186,192,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,89,89,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,5711.455890077144431,364391.824859315063804
518,186,192,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,89,89,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,5711.455890077144431,364391.824859315063804
519,186,192,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,89,89,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,5711.455890077144431,364391.824859315063804
520,186,192,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,89,89,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,5711.455890077144431,364391.824859315063804
521,186,192,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,89,89,298,5731.439636289999726,194,1,1,0,1,0,Debris tongue obstructed by shadow,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,5711.455890077144431,364391.824859315063804
522,188,209,322,687.454495725000015,211,1,1,0,1,0, ,1,2,91,91,322,687.454495725000015,211,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,51,,site10,,Y,687.454495725137690,12454.974904935023005
523,188,209,322,687.454495725000015,211,1,1,0,1,0, ,1,2,91,91,322,687.454495725000015,211,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,687.454495725137690,12454.974904935023005
524,188,209,322,687.454495725000015,211,1,1,0,1,0, ,1,2,91,91,322,687.454495725000015,211,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,687.454495725137690,12454.974904935023005
525,188,209,322,687.454495725000015,211,1,1,0,1,0, ,1,2,91,91,322,687.454495725000015,211,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,687.454495725137690,12454.974904935023005
526,188,209,322,687.454495725000015,211,1,1,0,1,0, ,1,2,91,91,322,687.454495725000015,211,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,687.454495725137690,12454.974904935023005
527,188,209,322,687.454495725000015,211,1,1,0,1,0, ,1,2,91,91,322,687.454495725000015,211,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,687.454495725137690,12454.974904935023005
528,192,218,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,95,95,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,601.026459435384140,4859.811649793676224
529,192,218,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,95,95,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,601.026459435384140,4859.811649793676224
530,192,218,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,95,95,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,601.026459435384140,4859.811649793676224
531,192,218,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,95,95,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,601.026459435384140,4859.811649793676224
532,192,218,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,95,95,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,81,,site9alt,,Y,601.026459435384140,4859.811649793676224
533,192,218,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,95,95,332,601.026459434999992,220,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,601.026459435384140,4859.811649793676224
534,193,219,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,96,96,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,694.433317544078477,9944.970890295642675
535,193,219,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,96,96,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,694.433317544078477,9944.970890295642675
536,193,219,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,96,96,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,694.433317544078477,9944.970890295642675
537,193,219,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,96,96,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,694.433317544078477,9944.970890295642675
538,193,219,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,96,96,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,81,,site9alt,,Y,694.433317544078477,9944.970890295642675
539,193,219,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,96,96,333,694.433317544000033,221,1,1,0,1,0,Active layer detatchment,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,694.433317544078477,9944.970890295642675
540,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,13,,site48,,Y,175.419011617882944,1047.097081550294206
541,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,14,,SDDNTS100150704,,Y,175.419011617882944,1047.097081550294206
542,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,15,,SDDNTS200150704,,Y,175.419011617882944,1047.097081550294206
543,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,16,,SDDNTS300150704,,Y,175.419011617882944,1047.097081550294206
544,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,17,,SDDNTS400150704,,Y,175.419011617882944,1047.097081550294206
545,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,46,,S3INTSINFLOW3160730,,Y,175.419011617882944,1047.097081550294206
546,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,175.419011617882944,1047.097081550294206
547,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,38,,HAUPTS2160617,,Y,4796.879548924123810,267266.138247619965114
548,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,39,,HAUPTS22160726,,Y,4796.879548924123810,267266.138247619965114
549,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,41,,HADNTS3160726,,Y,4796.879548924123810,267266.138247619965114
550,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,4796.879548924123810,267266.138247619965114
551,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,4796.879548924123810,267266.138247619965114
552,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,4796.879548924123810,267266.138247619965114
553,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,4796.879548924123810,267266.138247619965114
554,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,52,,site7,,Y,24817.646173274384637,11089715.271032191812992
555,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,54,,siteDC-3,,Y,24817.646173274384637,11089715.271032191812992
556,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,24817.646173274384637,11089715.271032191812992
557,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,24817.646173274384637,11089715.271032191812992
558,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,24817.646173274384637,11089715.271032191812992
559,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,24817.646173274384637,11089715.271032191812992
560,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,24817.646173274384637,11089715.271032191812992
561,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,53,,site57,,Y,10864.946860342464788,2409408.640526866074651
562,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,54,,siteDC-3,,Y,10864.946860342464788,2409408.640526866074651
563,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,10864.946860342464788,2409408.640526866074651
564,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,10864.946860342464788,2409408.640526866074651
565,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,10864.946860342464788,2409408.640526866074651
566,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,10864.946860342464788,2409408.640526866074651
567,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,10864.946860342464788,2409408.640526866074651
568,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,13663.578408633295112,3661513.880463385488838
569,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,13663.578408633295112,3661513.880463385488838
570,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,13663.578408633295112,3661513.880463385488838
571,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,13663.578408633295112,3661513.880463385488838
572,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,76,,site24,,Y,13663.578408633295112,3661513.880463385488838
573,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,13663.578408633295112,3661513.880463385488838
574,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,13663.578408633295112,3661513.880463385488838
575,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,31104.291358616963407,13530171.344254791736603
576,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,31104.291358616963407,13530171.344254791736603
577,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,31104.291358616963407,13530171.344254791736603
578,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,31104.291358616963407,13530171.344254791736603
579,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,77,,site23,,Y,31104.291358616963407,13530171.344254791736603
580,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,31104.291358616963407,13530171.344254791736603
581,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,31104.291358616963407,13530171.344254791736603
582,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,111454.218628691945923,137751374.221057564020157
583,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,111454.218628691945923,137751374.221057564020157
584,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,111454.218628691945923,137751374.221057564020157
585,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,111454.218628691945923,137751374.221057564020157
586,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,111454.218628691945923,137751374.221057564020157
587,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,111454.218628691945923,137751374.221057564020157
588,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,111454.218628691945923,137751374.221057564020157
589,16,57,118,463.209866329000022,58,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,463.209866328864962,8318.078714552690144
590,16,57,118,463.209866329000022,58,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,463.209866328864962,8318.078714552690144
591,16,57,118,463.209866329000022,58,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,463.209866328864962,8318.078714552690144
592,16,57,118,463.209866329000022,58,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,463.209866328864962,8318.078714552690144
593,16,57,118,463.209866329000022,58,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,463.209866328864962,8318.078714552690144
594,16,57,118,463.209866329000022,58,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,463.209866328864962,8318.078714552690144
595,16,57,118,463.209866329000022,58,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,463.209866328864962,8318.078714552690144
596,17,58,119,479.732342664999976,59,2,2,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,479.732342664837006,10415.532195464997130
597,17,58,119,479.732342664999976,59,2,2,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,479.732342664837006,10415.532195464997130
598,17,58,119,479.732342664999976,59,2,2,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,479.732342664837006,10415.532195464997130
599,17,58,119,479.732342664999976,59,2,2,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,479.732342664837006,10415.532195464997130
600,17,58,119,479.732342664999976,59,2,2,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,479.732342664837006,10415.532195464997130
601,17,58,119,479.732342664999976,59,2,2,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,479.732342664837006,10415.532195464997130
602,17,58,119,479.732342664999976,59,2,2,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,479.732342664837006,10415.532195464997130
603,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,38,,HAUPTS2160617,,Y,2239.760920840619747,134502.733846282848390
604,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,39,,HAUPTS22160726,,Y,2239.760920840619747,134502.733846282848390
605,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,41,,HADNTS3160726,,Y,2239.760920840619747,134502.733846282848390
606,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,2239.760920840619747,134502.733846282848390
607,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,2239.760920840619747,134502.733846282848390
608,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,2239.760920840619747,134502.733846282848390
609,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,2239.760920840619747,134502.733846282848390
